"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes","url_2_format","url_3_format","url_4_format","url_5_format","url_6_format","dataset_name","license_title","author","author_email","maintainer","maintainer_email","package_creator","private","methodology_other","caveats","license_other","methodology","dataset_source","license_id","owner_org","group_id","tag","tag_1","tag_2","tag_3","tag_4","file_name_1","file_name_2","file_name_3","file_name_4","file_name_5","file_name_6"
"http://www.unitar.org/unosat/node/44/1771?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-07-09","Ubayidi Refugee Camp, Al Anbar Governorate, Iraq","Geodata of Ubayidi Refugee Camp, Al Anbar Governorate, Iraq","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_UbayidiCamp_CE20130604SYR_25June2013.jpg","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_UbayidiCamp_CE20130604SYR_25June2013.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE-2011-0704-SYR/Ubayidi_20130625.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at Ubayidi refugee camp in Al Anbar Governorate, Iraq. The camp is located South of Al Obaidy city, along the Euphrates River. As of 25 June 2013, a total of 759 shelters were detected as well as 233 infrastructure and support buildings within the 17.6 hectars of the camp.This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-ubayidi-refugee-camp-al-anbar-governorate-iraq","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","CE-2011-0704-SYR/UNOSAT_UbayidiCamp_CE20130604SYR_25June2013.pdf","unosat-maps/SY/CE-2011-0704-SYR/Ubayidi_20130625.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1772?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-07-16","King Abdullah Park refugee camp, Irbid Governorate, Jordan","Geodata of King Abdullah Park refugee camp, Irbid Governorate, Jordan","http://maps.unosat.org/SY/CE20130604SYR/Update_UNOSAT_A3_KingAbdullahPark_20130629v2.jpg","http://maps.unosat.org/SY/CE20130604SYR/Update_UNOSAT_A3_KingAbdullahPark_20130629v2.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/KA_20130229.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the King Abdullah Park refugee camp in Irbid Governorate, Jordan. As of 29 June 2013 a total of 118  shelters were detected as well as 37 infrastructure and support buildings within the 3 hectares of the camp. The number of shelters has thus decreased by about 8 shelters since the previous UNITAR/ UNOSAT assessment of the camp which used a satellite image from 27 May 2013.This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR/UNOSAT","GDB",NA,NA,NA,NA,"geodata-of-king-abdullah-park-refugee-camp-irbid-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","Update_UNOSAT_A3_KingAbdullahPark_20130629v2.pdf","unosat-maps/SY/CE20130604SYR/KA_20130229.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1773?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-07-17","UPDATE: AL ZAATARI REFUGEE CAMP MAFRAQ GOVERNORATE, JORDAN","Geodata of UPDATE: AL ZAATARI REFUGEE CAMP MAFRAQ GOVERNORATE, JORDAN","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20130710.jpg","http://maps.unosat.org/SY/CE-2011-0704-SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20130710.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE-2011-0704-SYR/Zaatari_20130710.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governorate, Jordan. As of 10 July 2013 a total of 27,101 shelters were detected as well as 1,724 infrastructure and support buildings within the 531.8 hectares of the camp. Between 16 June 2013 and 10 July 2013, a total of 4,070 shelters closed or were moved, and a total of 3,049 shelters were constructed, and the number of shelters has thus decreased by about 895 since the previous UNITAR/UNOSAT assessment.This indicates an approximate 3% decrease in the number of shelters between 16 June and 10 July 2013. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Please send ground feedback to UNITAR/UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-update-al-zaatari-refugee-camp-mafraq-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","CE-2011-0704-SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20130710.pdf","unosat-maps/SY/CE-2011-0704-SYR/Zaatari_20130710.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1774?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2013-0710-SOM","2013-07-19","Update 5: Reduction of Somali IDP Shelter Concentrations in Mogadishu, Somalia  (2 May 2012 - 3 June 2013)","Geodata of Update 5: Reduction of Somali IDP Shelter Concentrations in Mogadishu, Somalia  (2 May 2012 - 3 June 2013)","http://maps.unosat.org/SO/CE20130710SOM/UNOSAT_Mogadishu_IDPAnalysis_5_20130711_v3.jpg","http://maps.unosat.org/SO/CE20130710SOM/UNOSAT_Mogadishu_IDPAnalysis_5_20130711_v3.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/Mogadishu_20130603.zip",NA,NA,NA,NA,2,"Summary: A total of 379 spatially distinct IDP shelter concentrations were identified as of 3 June 2013 within Mogadishu, representing a decrease of 134 IDP sites since the last UNOSAT analysis which used an image from 2 May 2012. An estimate of the total number of IDP structures located in Mogadishu indicates a minimum figure of at least 61,000 mostly informal shelters. The number of IDP camps has significantly reduced in multiple areas of Mogadishu. This report is the fifth in a series of IDP analyses done by UNOSAT since 2011 and is based on a time-series analysis of shelter concentrations within the city of Mogadishu using multiple satellite images acquired between 30 March 2011 and 3 June 2013. This assessment has not yet been validated in the field. Please send feedback to UNITAR/UNOSAT.","ZIP",NA,NA,NA,NA,"geodata-of-update-5-reduction-of-somali-idp-shelter-concentrations-in-mogadishu-somalia--2-may-2012---3-june-2013","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","som","Complex Emergency","CE-2013-0710-SOM","geodata","shapefiles","geodatabase","UNOSAT_Mogadishu_IDPAnalysis_5_20130711_v3.pdf","unosat-maps/SO/CE20130710SOM/Mogadishu_20130603.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1779?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-07-28","Update: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","Geodata of Update: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_CE20130604SYR_A3_AlAzraq_20130721.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_CE20130604SYR_A3_AlAzraq_20130721.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20130721.gdb.zip",NA,NA,NA,NA,2,"This map illustrates the refugee camp currently under construction in Al Azraq, Jordan and updates the previous UNOSAT analysis done using an image from 16 June 2013. As of 21 July 2013 a total of 1,574 infrastructure and support buildings were detected in the camp and preparations are continuing to accommodate incoming refugees. The previous analysis done by UNOSAT detected no such structures. Paved and unpaved roads have likewise increased significantly and define the transportation network in and around the camp. Water and sanitation services are also under development in multiple camp zones suitable for supporting thousands of proximate shelters. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-update-al-azraq-refugee-camp--az-zarqa-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","UNOSAT_CE20130604SYR_A3_AlAzraq_20130721.pdf","unosat-maps/SY/CE20130604SYR/Azraq_20130721.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1780?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-07-28","Domiz Refugee Camp,  Duhok Governorate, Iraq","Geodata of Domiz Refugee Camp,  Duhok Governorate, Iraq","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_CE20130604SYR_A3_Domiz_Landscape_20130721.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_CE20130604SYR_A3_Domiz_Landscape_20130721.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Domiz_20130721.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the Domiz refugee camp in Duhok Governorate, Iraq. As of 21 July 2013 a total of 10,248 standard shelters were detected, 1,682 improvised structures likely being used for shelter and other purposes, and 1,122 infrastructure and support buildings. Between 4 June 2013 and 21 July 2013 the number of shelters has thus increased by about 298 since the previous UNITAR/UNOSAT assessment. This indicates an approximate 3% increase in the number of shelters between 4 June and 21 July 2013. Domiz refugee camp is encircled by a fence that surrounds the perimeter of the camp and delineates the 148.12 hectares of the camp area. New expansion areas are also visible in the image as of 21 July 2013, indicating preparations are underway to accommodate increased numbers of refugees in the near future. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Please send ground feedback to UNITAR/UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-domiz-refugee-camp--duhok-governorate-iraq","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","UNOSAT_CE20130604SYR_A3_Domiz_Landscape_20130721.pdf","unosat-maps/SY/CE20130604SYR/Domiz_20130721.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1799","Sudan","FL-2013-0806-SDN","2013-08-15","Flood Waters Over Khartoum State, Sudan","Geodata of Flood Waters Over Khartoum State, Sudan","http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130810_Landscape.jpg","http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130810_Landscape.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of flood affected land as detected by Radarsat 2 imagery acquired 10 August 2013 in Khartoum State, Sudan. The area surrounding Khartoum City was inundated by flashfloods due to heavy rains. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-flood-waters-over-khartoum-state-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Complex Emergency","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130810_Landscape.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_shp.zip","unosat-maps/SD/FL20130806SDN/FL20130806SDN.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1800","Sudan","FL-2013-0806-SDN","2013-08-15","Update: Flood Waters Over Khartoum State, Sudan","Geodata of Update: Flood Waters Over Khartoum State, Sudan","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130813_Landscape.jpg","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130813_Landscape.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_shp_v2.zip","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN.gdb_v2.zip",NA,NA,NA,3,"This map illustrates  a time series analysis of satellite-detected areas of flood affected land as detected by Radarsat 2 imagery acquired 13 & 10 August 2013 in Khartoum State, Sudan. The area surrounding Khartoum City was inundated by flashfloods due to heavy rains. Flood waters appear to have stabilized or dissipated around the city of Khartoum. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-update-flood-waters-over-khartoum-state-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Complex Emergency","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_Khartoum_Floods_RS2_20130813_Landscape.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_shp_v2.zip","unosat-maps/SD/FL20130806SDN/FL20130806SDN.gdb_v2.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1801","Sudan","FL-2013-0806-SDN","2013-08-20","Update 2: Flood Waters Over Khartoum State, Sudan","Geodata of Update 2: Flood Waters Over Khartoum State, Sudan","http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_FS2_20130809_Landscape.jpg","http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_FS2_20130809_Landscape.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_v3.gdb.zip",NA,NA,NA,NA,2,"This map illustrates  a time series analysis of satellite-detected areas of flood affected land as detected by Formosat 2 imagery acquired 08 & 09 August 2013 in Khartoum State, Sudan. The area surrounding Khartoum City was inundated by flashfloods due to heavy rains. Flood waters appear to have stabilized or dissipated around the city of Khartoum. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-update-2-flood-waters-over-khartoum-state-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Complex Emergency","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_FS2_20130809_Landscape.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_v3.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1802?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2011-000181-SYR","2013-08-27","Update: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","Geodata of Update: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_AlAzraq_20130820.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_AlAzraq_20130820.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20130825.gdb.zip",NA,NA,NA,NA,2,"This map illustrates the refugee camp currently under construction in Al Azraq, Jordan and updates the previous UNOSAT analysis done using an image from 21 July 2013. As of 20 August 2013 a total of 2,689 infrastructure and support buildings were detected in the camp and preparations are continuing to accommodate incoming refugees. The previous analysis done by UNOSAT detected total of 1,574 infrastructure and support buildings, so this suppose and increase of 41%. Paved and unpaved roads have likewise increased significantly and define the transportation network in and around the camp. Water and sanitation services are also under development in multiple camp zones suitable for supporting thousands of proximate shelters. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
","GDB",NA,NA,NA,NA,"geodata-of-update-al-azraq-refugee-camp--az-zarqa-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2011-000181-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_AlAzraq_20130820.pdf","unosat-maps/SY/CE20130604SYR/Azraq_20130825.gdb.zip",NA,NA,NA,NA
